"collection_no","r_number","interval_name","max_ma","mid_ma","min_ma","lng","lat","P.Long","P.Lat","data_source","paleolng","paleolat"
"67621",61,"Norian",228,218.25,208.5,83.9667,28.7,74.061842046,-18.280101277,"PaleoReefDB",48.4087355385913,-31.2856010416995
"80571",3928,"Kimmeridgian",157.3,154.7,152.1,90.15,31.3333,100.880675511,21.0645186400001,"PaleoReefDB",84.5841908127385,11.3024693121858
NA,3028,"Thanetian",59.2,57.6,56,91.25,25.2,78.9341712290001,-8.47454500299995,"PaleoReefDB",77.8068935656347,-13.7556082189621
NA,2033,"Tortonian",11.62,9.433,7.246,92.4167,10.75,91.4444257700001,9.06592095800005,"PaleoReefDB",92.7213901660679,9.70524899489829
NA,2031,"Tortonian",11.62,9.433,7.246,93,12,91.9119364150001,10.360970993,"PaleoReefDB",93.248772369362,10.9781718831486
"44770",3040,"Carnian",237,232.5,228,104.75,21.6667,116.14660132,20.978961698,"PaleoReefDB",94.8950597661703,17.2309521553462
NA,159,"Carnian",237,232.5,228,106.8333,25.6833,120.399915446,27.7189075700001,"PaleoReefDB",95.3847728416366,21.6533821798663
"81045",3766,"Anisian",247.2,244.6,242,106.8833,23.7667,121.915234599,11.528856859,"PaleoReefDB",98.9847469011438,10.9106311680784
NA,2821,"Aquitanian",23.03,21.735,20.44,107.4,-6.9,107.117407096,-3.25409155499995,"PaleoReefDB",112.276402631477,-7.03394688725145
"34722",2043,"Zanclean",5.333,4.466,3.6,109.25,-7,109.162656035,-7.12632179299993,"PaleoReefDB",109.881456725959,-7.19856719874858
NA,3199,"Thanetian",59.2,57.6,56,109.65,-7.55,114.169837077,0.626901230000044,"PaleoReefDB",120.687046471299,1.34583072195346
"34721",2042,"Burdigalian",20.44,18.205,15.97,110.0833,-7.6667,109.161694668,-4.63364402999997,"PaleoReefDB",113.971463872426,-7.71943869183553
"62859",3213,"Burdigalian",20.44,18.205,15.97,111.0167,-8.1167,110.1153184,-5.02653000499993,"PaleoReefDB",114.946671255437,-8.07189693451374
"71079",2047,"Zanclean",5.333,4.466,3.6,111.35,-7.3667,111.268087743,-7.46417660599997,"PaleoReefDB",111.99000252362,-7.51868881714965
NA,4241,"Piacenzian",3.6,3.094,2.588,112.2,16.51,111.817272282,16.616676511,"PaleoReefDB",112.085437539345,16.4381681039971
NA,4284,"Aquitanian",23.03,21.735,20.44,113.51,3.48,111.868097148,7.41662782300006,"PaleoReefDB",117.04411048299,4.02481529601017
NA,4005,"Aquitanian",23.03,21.735,20.44,114.9167,4.0333,113.204231028,8.14044418200007,"PaleoReefDB",118.372063696735,4.74822098487033
NA,2689,"Rupelian",33.9,31,28.1,116.8333,1.3333,118.046844944,10.1688440900001,"PaleoReefDB",122.057711041844,3.99962983910074
NA,4147,"Tortonian",11.62,9.433,7.246,117.12,-0.58,116.049205166,1.05777319100002,"PaleoReefDB",117.875619485532,-0.532563532818924
NA,2938,"Burdigalian",20.44,18.205,15.97,117.2333,-0.4,115.920846889,2.94205905400003,"PaleoReefDB",120.338703582721,0.236799887018046
NA,2937,"Serravallian",13.82,12.72,11.62,117.2667,-0.3667,116.055130466,1.40244665400007,"PaleoReefDB",118.820719308032,-0.131514214228017
NA,2691,"Rupelian",33.9,31,28.1,117.3333,1,118.986226746,10.3987138470001,"PaleoReefDB",122.611902408408,3.76454534558987
NA,2940,"Burdigalian",20.44,18.205,15.97,117.35,0.1333,116.013033887,3.48016303000003,"PaleoReefDB",120.400763273379,0.779180320116193
NA,2695,"Zanclean",5.333,4.466,3.6,117.5833,3.25,117.378638624,3.49044429100007,"PaleoReefDB",117.98469854974,3.23428119960439
"170615",2688,"Burdigalian",20.44,18.205,15.97,118.8833,0.8667,117.331905908,4.20272229100004,"PaleoReefDB",121.852265603705,1.66394796202269
NA,2693,"Burdigalian",20.44,18.205,15.97,118.9167,1.0667,117.355558436,4.40411481600006,"PaleoReefDB",121.865291351592,1.86629848063292
"26857",3201,"Priabonian",38,35.95,33.9,119.6667,-4.4167,122.296879624,6.40635951200005,"PaleoReefDB",125.333391055232,1.08835095965261
"24144",43,"Rhaetian",208.5,204.9,201.3,119.8167,12.15,130.957170565,31.8526126400001,"PaleoReefDB",117.17280105227,33.0769315794842
NA,879,"Langhian",15.97,14.895,13.82,122.3167,10.6667,121.661079113,12.5310200220001,"PaleoReefDB",125.756418607241,10.016293843246
NA,880,"Tortonian",11.62,9.433,7.246,122.55,10.6833,121.915156868,12.190228808,"PaleoReefDB",124.727502513041,10.2674871433362
NA,874,"Tortonian",11.62,9.433,7.246,122.9167,10,122.41013405,11.588205853,"PaleoReefDB",125.100574715409,9.58778982153218
"34879",3286,"Piacenzian",3.6,3.094,2.588,123,24.45,122.479838255,24.734016002,"PaleoReefDB",122.721110634112,24.5726556957467
NA,872,"Langhian",15.97,14.895,13.82,123.75,10.3333,123.136751916,12.386056873,"PaleoReefDB",127.192020412724,9.70521521659576
NA,873,"Tortonian",11.62,9.433,7.246,123.75,10.25,123.184269712,11.9896528570001,"PaleoReefDB",125.930268642092,9.84595100796452
"34881",3288,"Piacenzian",3.6,3.094,2.588,123.75,24.05,123.239228966,24.3461844070001,"PaleoReefDB",123.480420905831,24.1862673707204
NA,884,"Chattian",28.1,25.565,23.03,123.8333,10.3333,125.088588864,17.79223918,"PaleoReefDB",129.742973491055,9.29135042022685
NA,876,"Tortonian",11.62,9.433,7.246,124.1667,9.8333,123.676678009,11.658423257,"PaleoReefDB",126.350684344988,9.43339150019256
"34880",3287,"Piacenzian",3.6,3.094,2.588,124.1667,24.4167,123.649740391,24.719531655,"PaleoReefDB",123.889543350432,24.5604052329667
NA,877,"Serravallian",13.82,12.72,11.62,124.3667,10.4167,123.755253819,12.379264307,"PaleoReefDB",127.303649572257,9.88520218567792
NA,875,"Serravallian",13.82,12.72,11.62,124.4,11.25,123.645375867,13.2062936770001,"PaleoReefDB",127.325284365944,10.7188720846841
NA,2944,"Piacenzian",3.6,3.094,2.588,124.5167,-9.7833,123.966899647,-11.530225507,"PaleoReefDB",124.999358459052,-9.68971333300898
"34878",3285,"Piacenzian",3.6,3.094,2.588,125.3333,24.75,124.812619805,25.0714646760001,"PaleoReefDB",125.050098437228,24.914623534148
NA,2052,"Zanclean",5.333,4.466,3.6,127.7167,26.2167,126.830802198,26.7972406910001,"PaleoReefDB",127.260860762962,26.5172617289452
NA,2943,"Piacenzian",3.6,3.094,2.588,127.75,-1.5,129.026678627,-1.68488265599996,"PaleoReefDB",128.122903786256,-3.35354046955333
"34877",2051,"Piacenzian",3.6,3.094,2.588,130,28.3333,129.422708838,28.727575244,"PaleoReefDB",129.644335559337,28.5804114393923
NA,1251,"Oxfordian",163.5,160.4,157.3,130.75,32.5,154.929270965,48.614632987,"PaleoReefDB",133.865991003092,39.2142280940366
"81065",3808,"Piacenzian",3.6,3.094,2.588,131.1667,25.45,132.207019121,24.6633258150001,"PaleoReefDB",131.819943245172,25.3398427055387
NA,1252,"Oxfordian",163.5,160.4,157.3,133,33.5,157.995784364,49.3282396610001,"PaleoReefDB",136.200468425439,40.3733719328266
"165294, 165295, 165296, 165297",4026,"Norian",228,218.25,208.5,133.0847,33.4361,147.706848859,39.4708836240001,"PaleoReefDB",129.476467113963,43.0876919828364
"40404",2177,"Hettangian",201.3,200.3,199.3,133.1667,43.1667,179.435059102,36.9754839500001,"PaleoReefDB",144.105403111053,50.7246948602926
"36691",2178,"Carnian",237,232.5,228,134.5,44.5,156.161534138,48.488666677,"PaleoReefDB",121.475700608111,46.0711249246533
"38133",167,"Carnian",237,232.5,228,136,34.3333,148.853266638,34.6718235600001,"PaleoReefDB",120.35492560323,41.2134933035026
"70064",2026,"Langhian",15.97,14.895,13.82,138.1667,34.6667,136.165126519,37.1214246000001,"PaleoReefDB",136.046832460161,37.4812149352766
"34875",2050,"Burdigalian",20.44,18.205,15.97,138.7333,35.5167,135.994944299,38.6287957260001,"PaleoReefDB",136.397379046009,39.1475641021226
NA,2048,"Tithonian",152.1,148.55,145,140.75,37.8333,163.780252413,55.3493759680001,"PaleoReefDB",143.280046400739,44.8902619671104
"70667",2086,"Lutetian",47.8,44.55,41.3,141.3833,-6.0833,132.09985512,-27.1176386609999,"PaleoReefDB",132.844928741479,-29.3674833047563
NA,2087,"Lutetian",47.8,44.55,41.3,141.7167,-5.75,132.435977271,-26.755326829,"PaleoReefDB",133.169138828513,-28.992067165046
"26197",1216,"Aptian",125,119,113,141.9444,39.9333,151.911151495,49.748910321,"PaleoReefDB",142.188828871271,53.2962477384473
"34874",2049,"Aquitanian",23.03,21.735,20.44,142.25,27.0333,140.437535436,20.2827898360001,"PaleoReefDB",144.769861408479,27.2047490154234
NA,4316,"Carnian",237,232.5,228,142.27,43.5,160.174881774,45.568000447,"PaleoReefDB",128.672943712712,43.5830347139045
"67687",79,"Rhaetian",208.5,204.9,201.3,144.8667,-6.0167,124.009297242,-28.853612223,"PaleoReefDB",105.15025864885,-36.5659945041317
"86957",3886,"Norian",228,218.25,208.5,144.8667,-6.0167,126.501219505,-25.442847749,"PaleoReefDB",108.893038675212,-36.6107153453881
NA,2077,"Tortonian",11.62,9.433,7.246,151.75,7.3333,161.565548732,4.55863845100004,"PaleoReefDB",158.708054878574,4.08238587916166
"184510",4096,"Thanetian",59.2,57.6,56,152.5,-23.3,153.92743847,-45.6394282689999,"PaleoReefDB",151.579222931471,-44.3693958586123
NA,2078,"Tortonian",11.62,9.433,7.246,158.1667,6.8333,167.913843744,3.71780799600003,"PaleoReefDB",165.06692224821,3.3526251094769
NA,2034,"Zanclean",5.333,4.466,3.6,160.3333,-9.1333,159.369368765,-11.5759190269999,"PaleoReefDB",160.697374243475,-13.4915711088141
NA,2147,"Zanclean",5.333,4.466,3.6,166.0833,-22.05,165.918378105,-24.289321792,"PaleoReefDB",165.819624927563,-24.7607467499407
NA,3155,"Aquitanian",23.03,21.735,20.44,177.3333,-17.9333,-170.964736688,-23.403620361,"PaleoReefDB",-179.57802930181,-36.1003572545386
NA,3157,"Langhian",15.97,14.895,13.82,177.6,-17.9833,-179.314323831,-18.408633379,"PaleoReefDB",179.728399960792,-31.8516045074182
"2260",NA,"Hauterivian",132.9,131.15,129.4,54.5,39.599998,72.06900208,29.47781008,"PaleoBioDB",59.4986741724655,34.2813272391765
"2261",NA,"Hauterivian",132.9,131.15,129.4,54.5,39.599998,72.06900208,29.47781008,"PaleoBioDB",59.4986741724655,34.2813272391765
"2262",NA,"Hauterivian",132.9,131.15,129.4,54.5,39.599998,72.06900208,29.47781008,"PaleoBioDB",59.4986741724655,34.2813272391765
"2263",NA,"Hauterivian",132.9,131.15,129.4,61.716667,35.466667,79.60560177,27.07904681,"PaleoBioDB",72.4061091794971,27.3283205035073
"2264",NA,"Hauterivian",132.9,131.15,129.4,54.5,39.599998,72.06900208,29.47781008,"PaleoBioDB",59.4986741724655,34.2813272391765
"4851",NA,"Oxfordian",163.5,160.4,157.3,0.033333,49.316666,18.11644317,30.93009219,"PaleoBioDB",9.94387716322927,39.8805590914106
"4852",NA,"Oxfordian",163.5,160.4,157.3,0.033333,49.316666,18.11644317,30.93009219,"PaleoBioDB",9.94387716322927,39.8805590914106
"4901",NA,"Bajocian",170.3,169.3,168.3,-116.462776,45.663055,-46.15175564,35.14702885,"PaleoBioDB",-55.899122834092,35.656525742522
"7274",NA,"Priabonian",38,35.95,33.9,-79.633331,9.25,-84.8591612,7.485777402,"PaleoBioDB",-77.4092431263151,7.48797168417696
"10703",NA,"Priabonian",38,35.95,33.9,12.883333,47.166668,7.17004174,42.49401034,"PaleoBioDB",11.2929811829917,43.2939711125641
"10964",NA,"Rupelian",33.9,31,28.1,18.133333,29.75,14.01517649,25.2131213,"PaleoBioDB",15.2823430042438,26.7363652176278
"11084",NA,"Oxfordian",163.5,160.4,157.3,4.433333,49.605556,21.01373801,32.35447343,"PaleoBioDB",13.64871857029,40.3658082759096
"11085",NA,"Oxfordian",163.5,160.4,157.3,4.433333,49.605556,21.01373801,32.35447343,"PaleoBioDB",13.64871857029,40.3658082759096
"11410",NA,"Campanian",83.6,77.85,72.1,16.25,46,23.03798671,33.14294725,"PaleoBioDB",15.3538949110693,31.6393385049329
"20816",NA,"Danian",66,63.8,61.6,1.933333,49.083332,2.233904386,43.24233918,"PaleoBioDB",1.9803770432309,42.3372743276736
"21251",NA,"Sinemurian",199.3,195.05,190.8,-127.133331,54.383331,-62.06041263,22.50656562,"PaleoBioDB",-69.5464381661194,27.111983026742
"21253",NA,"Barremian",129.4,127.2,125,-110.666664,29.75,-54.16671927,34.461828,"PaleoBioDB",-63.1331703090523,29.9434844682324
"21254",NA,"Albian",113,106.75,100.5,-110.666664,29.75,-67.65174115,35.80923004,"PaleoBioDB",-71.0957894601738,30.9771678613225
"21269",NA,"Bajocian",170.3,169.3,168.3,6.066667,49.183334,28.16794969,37.92058492,"PaleoBioDB",15.5749960722757,38.2917615558809
"22736",NA,"Oxfordian",163.5,160.4,157.3,3.616667,47.533333,21.46117729,30.19682856,"PaleoBioDB",13.1521015040438,38.2590583773384
"22784",NA,"Oxfordian",163.5,160.4,157.3,-0.5,54.333332,15.43912961,35.54658357,"PaleoBioDB",9.07759455388187,44.8671939154383
"22963",NA,"Rhaetian",208.5,204.9,201.3,13.166667,47.700001,16.13904615,40.61916911,"PaleoBioDB",15.669174248448,28.103968404845
"22968",NA,"Chattian",28.1,25.565,23.03,-1.05,43.75,-5.107900077,40.96264775,"PaleoBioDB",-3.35409592113344,43.4825898912777
"22969",NA,"Serravallian",13.82,12.72,11.62,15.716667,46.5,12.89063282,45.72335338,"PaleoBioDB",15.4414819445199,46.048256829427
"22978",NA,"Tortonian",11.62,9.433,7.246,-3.752778,36.950001,-5.691008673,35.87180106,"PaleoBioDB",-4.50895884461601,37.176319000865
"22979",NA,"Tortonian",11.62,9.433,7.246,-3.766667,37.258331,-5.712960855,36.17981874,"PaleoBioDB",-4.52623890343595,37.4845418020067
"23887",NA,"Tithonian",152.1,148.55,145,9.85,48.383331,24.9267332,30.03669702,"PaleoBioDB",17.7655987871211,40.2373473821157
"23902",NA,"Tithonian",152.1,148.55,145,9.55,48.5,24.66370334,30.07394967,"PaleoBioDB",17.4946568947701,40.3398385299774
"23903",NA,"Tithonian",152.1,148.55,145,9.833333,48.466667,24.88008374,30.1104365,"PaleoBioDB",17.7434630060281,40.3197004362994
"23909",NA,"Oxfordian",163.5,160.4,157.3,9.983333,52.150002,23.59522197,36.1188085,"PaleoBioDB",18.0214311045725,43.2119950517951
"23910",NA,"Oxfordian",163.5,160.4,157.3,9.983333,52.150002,23.59522197,36.1188085,"PaleoBioDB",18.0214311045725,43.2119950517951
"23911",NA,"Oxfordian",163.5,160.4,157.3,9.983333,52.150002,23.59522197,36.1188085,"PaleoBioDB",18.0214311045725,43.2119950517951
"23912",NA,"Oxfordian",163.5,160.4,157.3,9.983333,52.150002,23.59522197,36.1188085,"PaleoBioDB",18.0214311045725,43.2119950517951
"23913",NA,"Oxfordian",163.5,160.4,157.3,10.1,52.116669,23.69299493,36.12011421,"PaleoBioDB",18.1238069545227,43.1861123210111
"23916",NA,"Oxfordian",163.5,160.4,157.3,9.7,52.366669,23.28477649,36.23809209,"PaleoBioDB",17.7542098572995,43.410022043293
"23917",NA,"Oxfordian",163.5,160.4,157.3,9.516667,52.25,23.22265527,36.08427143,"PaleoBioDB",17.616937617314,43.2827001454642
"23918",NA,"Oxfordian",163.5,160.4,157.3,9.5,52.25,23.21128206,36.07984043,"PaleoBioDB",17.6029910957578,43.2816816838479
"23919",NA,"Oxfordian",163.5,160.4,157.3,9.7,52.25,23.34775926,36.13307986,"PaleoBioDB",17.7703556145021,43.2939452628662
"23921",NA,"Oxfordian",163.5,160.4,157.3,9.7,52.383331,23.27576785,36.25308664,"PaleoBioDB",17.7518989639884,43.4265992802265
"23929",NA,"Kimmeridgian",157.3,154.7,152.1,8.066667,52.366669,21.86417333,34.59961914,"PaleoBioDB",16.0479521232922,43.7360246426268
"24042",NA,"Albian",113,106.75,100.5,-109.754166,31.378332,-66.14088284,37.11127576,"PaleoBioDB",-69.7200652332091,32.354794145563
"24127",NA,"Kimmeridgian",157.3,154.7,152.1,10.5,51.900002,23.75365329,34.78674251,"PaleoBioDB",18.1548836006903,43.3927274149143
"24144",NA,"Rhaetian",208.5,204.9,201.3,119.816666,12.15,130.9571357,31.85262768,"PaleoBioDB",117.172766650879,33.0769150314263
"24200",NA,"Oxfordian",163.5,160.4,157.3,7.316667,47.299999,24.23270164,30.99073835,"PaleoBioDB",16.3531211242825,38.2230851471316
"24251",NA,"Campanian",83.6,77.85,72.1,-3.983333,43.416668,-0.259652698,37.15002572,"PaleoBioDB",-0.833571667675006,33.5928295004464
"24306",NA,"Norian",228,218.25,208.5,57.058334,23.172222,49.5834663,-8.067896616,"PaleoBioDB",43.4025250593173,-8.98253908238202
"24310",NA,"Norian",228,218.25,208.5,23.083332,37.633331,18.24049709,11.12235502,"PaleoBioDB",19.3814188843002,11.7471358340515
"25254",NA,"Aquitanian",23.03,21.735,20.44,57.908333,26.472221,54.28120903,26.26517433,"PaleoBioDB",56.6736285758016,21.0288719787651
"25255",NA,"Burdigalian",20.44,18.205,15.97,57.116669,27.316668,53.88116734,27.21338449,"PaleoBioDB",56.5806861702979,22.9859963369425
"25256",NA,"Burdigalian",20.44,18.205,15.97,61.008331,26.016666,57.85208798,26.12143708,"PaleoBioDB",59.9929837260879,21.0426152651376
"25257",NA,"Burdigalian",20.44,18.205,15.97,60,26.5,56.8130335,26.55060279,"PaleoBioDB",59.1376191457097,21.6882095828269
"25258",NA,"Burdigalian",20.44,18.205,15.97,57.583332,26.533333,54.39866747,26.45608585,"PaleoBioDB",56.8571548630552,22.1365571132425
"25261",NA,"Norian",228,218.25,208.5,13.066667,47.450001,14.51939465,33.85999604,"PaleoBioDB",16.1105000315481,23.6059856204731
"25326",NA,"Kimmeridgian",157.3,154.7,152.1,-9,39.066666,7.053112432,24.18204231,"PaleoBioDB",0.849672617025864,33.5758818256837
"25327",NA,"Kimmeridgian",157.3,154.7,152.1,-9,39.066666,7.053112432,24.18204231,"PaleoBioDB",0.849672617025864,33.5758818256837
"25370",NA,"Chattian",28.1,25.565,23.03,18.433332,40,15.38450076,35.7602004,"PaleoBioDB",16.919392317511,38.087258938838
"25371",NA,"Chattian",28.1,25.565,23.03,18.383333,39.849998,15.31369096,35.61645337,"PaleoBioDB",16.7103356165739,37.8517294762267
"25372",NA,"Chattian",28.1,25.565,23.03,18.383333,40.033333,15.34304767,35.79823202,"PaleoBioDB",16.8723331303219,38.1219884662205
"25374",NA,"Chattian",28.1,25.565,23.03,18.433332,40.016666,15.38717198,35.77672486,"PaleoBioDB",16.9201768387267,38.1039134988046
"25375",NA,"Chattian",28.1,25.565,23.03,18.416668,40,15.36890304,35.76186052,"PaleoBioDB",16.9031846021974,38.0877318669189
"25535",NA,"Aptian",125,119,113,10.216667,47.416668,32.22412713,30.20592901,"PaleoBioDB",20.4055181733188,30.9351257789363
"25536",NA,"Aptian",125,119,113,-61.200001,10.483333,-23.32610028,13.61872613,"PaleoBioDB",-28.8925832250058,9.55970277054471
"25537",NA,"Aptian",125,119,113,-61.200001,10.483333,-23.32610028,13.61872613,"PaleoBioDB",-28.8925832250058,9.55970277054471
"25538",NA,"Aptian",125,119,113,-61.216667,10.5,-23.34120132,13.63691824,"PaleoBioDB",-28.9094973225021,9.57607811691338
"25539",NA,"Aptian",125,119,113,-61.216667,10.5,-23.34120132,13.63691824,"PaleoBioDB",-28.9094973225021,9.57607811691338
"26197",NA,"Aptian",125,119,113,141.933334,39.933334,151.8983676,49.75085299,"PaleoBioDB",142.175226593501,53.29381776329
"26857",NA,"Priabonian",38,35.95,33.9,119.666664,4.416667,120.310025,14.15417838,"PaleoBioDB",123.044934181827,9.62338636867474
"27296",NA,"Turonian",93.9,91.85,89.8,13.480556,47.716667,17.01882185,39.09475425,"PaleoBioDB",14.566626685274,31.0398645450873
"27536",NA,"Rhaetian",208.5,204.9,201.3,9.05,46.049999,13.38084988,27.76226872,"PaleoBioDB",11.9999633101631,27.7461578639547
"27537",NA,"Rhaetian",208.5,204.9,201.3,9.5,45.783333,13.68283975,27.45000914,"PaleoBioDB",12.1958052445886,27.3733616625223
"27538",NA,"Rhaetian",208.5,204.9,201.3,9.683333,45.766666,13.82230272,27.41385915,"PaleoBioDB",12.3190798032649,27.3052636405933
"27539",NA,"Rhaetian",208.5,204.9,201.3,9.683333,45.766666,13.82230272,27.41385915,"PaleoBioDB",12.3190798032649,27.3052636405933
"27540",NA,"Chattian",28.1,25.565,23.03,8.266667,44.383331,6.658706253,41.16799996,"PaleoBioDB",7.27452541246218,42.7826299320225
"27541",NA,"Chattian",28.1,25.565,23.03,8.266667,44.383331,6.658706253,41.16799996,"PaleoBioDB",7.27452541246218,42.7826299320225
"27542",NA,"Chattian",28.1,25.565,23.03,8.266667,44.383331,6.658706253,41.16799996,"PaleoBioDB",7.27452541246218,42.7826299320225
"27543",NA,"Chattian",28.1,25.565,23.03,8.266667,44.383331,6.658706253,41.16799996,"PaleoBioDB",7.27452541246218,42.7826299320225
"27544",NA,"Chattian",28.1,25.565,23.03,8.266667,44.383331,6.658706253,41.16799996,"PaleoBioDB",7.27452541246218,42.7826299320225
"27545",NA,"Chattian",28.1,25.565,23.03,8.266667,44.383331,6.658706253,41.16799996,"PaleoBioDB",7.27452541246218,42.7826299320225
"27546",NA,"Chattian",28.1,25.565,23.03,8.266667,44.383331,6.658706253,41.16799996,"PaleoBioDB",7.27452541246218,42.7826299320225
"31270",NA,"Chattian",28.1,25.565,23.03,-92.883331,17.116667,-88.29731108,16.84371479,"PaleoBioDB",-87.8512117180301,17.8620425945992
"31271",NA,"Chattian",28.1,25.565,23.03,-92.883331,17.116667,-88.29731108,16.84371479,"PaleoBioDB",-87.8512117180301,17.8620425945992
"31283",NA,"Tithonian",152.1,148.55,145,18.116667,49.583332,30.24968462,33.24898874,"PaleoBioDB",24.7998092125425,41.8901420903253
"31284",NA,"Tithonian",152.1,148.55,145,18.116667,49.583332,30.24968462,33.24898874,"PaleoBioDB",24.7998092125425,41.8901420903253
"31285",NA,"Tithonian",152.1,148.55,145,18.116667,49.583332,30.24968462,33.24898874,"PaleoBioDB",24.7998092125425,41.8901420903253
"31651",NA,"Albian",113,106.75,100.5,51.950001,33.049999,61.63687616,26.88165112,"PaleoBioDB",53.7822182483642,22.8835547623379
"32017",NA,"Kimmeridgian",157.3,154.7,152.1,-1.133333,46.099998,18.13485286,26.51851669,"PaleoBioDB",8.65202943283332,37.134862010512
